emission 2011 (tons);lat;lon
0.116562;34.3;-2.2
0.00699189;34.7;-2.2
0.0781217;34.9;-2.2
0.0159083;35.0;-2.2
0.148763;46.8;-2.2
0.138673;46.9;-2.2
2.80717;47.1;-2.2
4.36821;47.2;-2.2
2.71079;47.3;-2.2
1.04048;47.4;-2.2
0.950965;47.6;-2.2
0.345396;47.7;-2.2
0.972216;47.9;-2.2
0.525929;48.1;-2.2
0.182036;48.2;-2.2
0.197062;48.4;-2.2
0.230765;48.5;-2.2
0.424392;48.6;-2.2
0.0239592;34.3;-2.3
0.00608849;34.6;-2.3
0.00280131;34.7;-2.3
0.00557605;34.8;-2.3
0.0140521;34.9;-2.3
0.0558289;35.0;-2.3
0.0112432;35.1;-2.3
0.393266;46.9;-2.3
0.256095;47.0;-2.3
0.455733;47.1;-2.3
11.4412;47.2;-2.3
0.777301;47.3;-2.3
0.843847;47.4;-2.3
0.236775;47.5;-2.3
0.141035;47.6;-2.3
0.172376;47.7;-2.3
0.26554;48.1;-2.3
0.282499;48.3;-2.3
0.151124;48.4;-2.3
0.799626;48.5;-2.3
0.322212;48.6;-2.3
0.0311788;32.9;-2.4
0.0284041;34.5;-2.4
0.0103284;34.7;-2.4
0.0160525;34.8;-2.4
0.589999;34.9;-2.4
0.0200571;35.0;-2.4
0.0209909;35.1;-2.4
0.401423;46.7;-2.4
4.59361;47.2;-2.4
1.43718;47.3;-2.4
0.41602;47.4;-2.4
0.542887;47.5;-2.4
0.160999;47.6;-2.4
0.253519;47.7;-2.4
0.2913;47.8;-2.4
0.802631;47.9;-2.4
0.0712687;48.1;-2.4
0.00848745;34.2;-2.5
0.04194;34.5;-2.5
0.0117481;34.6;-2.5
0.00429686;34.7;-2.5
0.0214995;34.8;-2.5
0.0289583;34.9;-2.5
0.00466126;35.0;-2.5
0.022885;35.1;-2.5
1.92297;47.2;-2.5
1.87789;47.3;-2.5
0.077494;47.4;-2.5
0.549327;47.5;-2.5
0.928854;47.6;-2.5
0.157349;47.7;-2.5
0.67555;47.9;-2.5
0.244503;48.1;-2.5
0.339385;48.4;-2.5
0.227115;48.6;-2.5
0.00518129;32.1;-2.6
0.00289241;34.1;-2.6
0.119876;34.5;-2.6
0.0597537;34.8;-2.6
0.829894;47.2;-2.6
0.702812;47.3;-2.6
0.40636;47.5;-2.6
0.975866;47.6;-2.6
0.560704;47.7;-2.6
0.174522;47.8;-2.6
0.661382;47.9;-2.6
0.0910178;48.1;-2.6
1.77699;48.4;-2.6
0.868104;48.5;-2.6
0.00437658;33.8;-2.7
0.0249081;33.9;-2.7
0.00649844;34.0;-2.7
0.00570891;34.1;-2.7
0.00438417;34.2;-2.7
0.0301198;34.3;-2.7
0.0386604;34.8;-2.7
0.0139534;35.0;-2.7
0.000322644;35.1;-2.7
0.107762;47.4;-2.7
0.659665;47.5;-2.7
1.04692;47.6;-2.7
0.476556;47.7;-2.7
0.142967;47.8;-2.7
0.0826459;48.1;-2.7
0.300745;48.3;-2.7
1.69757;48.4;-2.7
0.009797;32.2;-2.8
0.00240655;34.0;-2.8
0.0021788;34.4;-2.8
0.00482448;34.5;-2.8
0.00677174;34.6;-2.8
0.00246728;34.7;-2.8
0.00221296;34.8;-2.8
0.15846;34.9;-2.8
0.0261949;35.0;-2.8
0.00922383;35.1;-2.8
0.346898;47.4;-2.8
0.347327;47.5;-2.8
14.5066;47.6;-2.8
0.855224;47.7;-2.8
0.42246;47.8;-2.8
0.113343;47.9;-2.8
0.14082;48.0;-2.8
1.37171;48.1;-2.8
0.120642;48.2;-2.8
0.208225;48.3;-2.8
6.54835;48.4;-2.8
10.1234;48.5;-2.8
0.142062;34.3;-2.9
0.141538;34.4;-2.9
0.00986153;34.6;-2.9
0.0183945;34.8;-2.9
0.00467265;34.9;-2.9
0.0534223;35.0;-2.9
0.00847606;35.1;-2.9
0.00451702;35.2;-2.9
0.302892;47.5;-2.9
3.30691;47.6;-2.9
0.539238;47.7;-2.9
1.62308;47.8;-2.9
0.122144;47.9;-2.9
0.18869;48.0;-2.9
0.123862;48.2;-2.9
0.112699;48.3;-2.9
1.5063;48.4;-2.9
1.99595;48.5;-2.9
1.82057;48.6;-2.9
1.96733;63.4;-20.3
1.25392;63.7;-20.3
0.896488;63.8;-20.4
0.581918;64.1;-20.4
0.393757;64.2;-20.8
2.73233;63.9;-21.0
0.403928;65.4;-21.0
2.1475;63.9;-21.1
0.929906;64.0;-21.2
0.36833;64.0;-21.3
1.38251;63.8;-21.4
3.13916;64.1;-21.7
21.369;64.1;-21.8
6.39165;64.0;-21.9
60.4693;64.1;-21.9
0.445338;64.5;-21.9
26.4384;64.0;-22.0
21.0682;64.1;-22.0
1.51691;64.5;-22.0
93703.008798;64.0;-22.1
2.61609;64.1;-22.1
4.80427;64.3;-22.1
0.969137;63.9;-22.4
1.87725;63.8;-22.5
4.3277;63.9;-22.6
5.28594;64.0;-22.6
1.26046;64.0;-22.7
0.777344;64.0;-22.8
0.364698;65.0;-22.8
1.92011;66.0;-23.2
0.553585;64.9;-23.3
0.254998;66.1;-23.3
0.130768;64.9;-23.7
0.052405;34.0;-3.0
0.0908187;34.3;-3.0
0.0586985;34.4;-3.0
0.00521166;34.6;-3.0
0.0150314;34.9;-3.0
0.191666;35.0;-3.0
0.879119;35.1;-3.0
0.243669;35.2;-3.0
0.00867344;35.3;-3.0
0.0179125;35.4;-3.0
0.270907;47.5;-3.0
4.58867;47.6;-3.0
0.125364;47.7;-3.0
0.226257;47.9;-3.0
3.01625;48.0;-3.0
0.111196;48.1;-3.0
0.187402;48.3;-3.0
0.528719;48.4;-3.0
0.492655;48.5;-3.0
0.81315;48.6;-3.0
0.266614;48.7;-3.0
36204.4;51.5;-3.0
0.0253447;32.0;-3.1
0.0509778;32.6;-3.1
0.0229002;33.9;-3.1
0.0133157;34.5;-3.1
0.0555897;34.9;-3.1
0.0828589;35.0;-3.1
0.0656714;35.1;-3.1
0.0295353;35.2;-3.1
0.00515852;35.3;-3.1
0.00196623;35.4;-3.1
0.850072;47.5;-3.1
1.76411;47.6;-3.1
1.26974;47.7;-3.1
1.09157;47.8;-3.1
0.0779233;48.5;-3.1
0.0676194;48.6;-3.1
1.28885;48.7;-3.1
0.00237239;33.9;-3.2
0.00261152;34.3;-3.2
0.0129779;34.4;-3.2
0.00316571;34.8;-3.2
0.0308638;34.9;-3.2
0.0280663;35.2;-3.2
0.222822;47.3;-3.2
0.923702;47.4;-3.2
0.264038;47.5;-3.2
0.67512;47.6;-3.2
0.93465;47.7;-3.2
0.465393;47.8;-3.2
0.107547;48.2;-3.2
0.108191;48.3;-3.2
3.40265;48.5;-3.2
0.252446;48.6;-3.2
0.22411;48.7;-3.2
0.0208694;33.8;-3.3
0.00291898;33.9;-3.3
0.0068932;34.2;-3.3
0.0148986;34.3;-3.3
0.00202697;34.4;-3.3
0.00223953;34.7;-3.3
0.00130956;34.8;-3.3
1.03984;47.6;-3.3
3.30068;47.7;-3.3
1.83968;47.8;-3.3
0.295379;48.0;-3.3
0.143396;48.6;-3.3
0.947959;48.7;-3.3
0.0188197;33.9;-3.4
0.434078;34.2;-3.4
0.00437278;34.3;-3.4
0.00677933;34.8;-3.4
0.0709856;34.9;-3.4
0.00868862;35.0;-3.4
0.0377987;35.1;-3.4
0.257168;47.6;-3.4
21.1775;47.7;-3.4
0.318777;47.8;-3.4
0.678555;47.9;-3.4
0.403355;48.2;-3.4
0.0747033;48.5;-3.4
0.390046;48.6;-3.4
0.108835;48.7;-3.4
0.340244;48.8;-3.4
0.0397194;32.2;-3.5
0.0516383;32.5;-3.5
0.0178365;33.9;-3.5
0.0203684;34.6;-3.5
0.00688561;34.7;-3.5
0.0244033;34.9;-3.5
0.109175;35.0;-3.5
0.0073487;35.1;-3.5
0.503389;47.6;-3.5
5.5362;47.7;-3.5
0.535588;47.8;-3.5
0.320065;48.0;-3.5
0.0719127;48.3;-3.5
0.177528;48.4;-3.5
0.0772793;48.5;-3.5
0.471833;48.6;-3.5
4.73336;48.7;-3.5
1.14588;48.8;-3.5
0.0126401;31.9;-3.6
0.0322531;33.3;-3.6
0.00587213;33.4;-3.6
0.0021788;33.7;-3.6
0.0327427;34.1;-3.6
0.0179542;34.2;-3.6
0.0425625;34.4;-3.6
0.012158;34.6;-3.6
0.0811204;34.9;-3.6
0.0290987;35.0;-3.6
0.0435798;35.1;-3.6
0.8256;47.7;-3.6
2.4856;47.8;-3.6
1.27532;48.2;-3.6
0.157349;48.6;-3.6
0.793615;48.7;-3.6
0.296452;48.8;-3.6
0.0418071;31.9;-3.7
0.0365006;33.3;-3.7
0.00625171;33.4;-3.7
0.0894181;33.6;-3.7
0.00949334;33.7;-3.7
0.00424372;34.1;-3.7
0.00449804;34.2;-3.7
0.010708;34.8;-3.7
0.00128299;34.9;-3.7
0.0159197;35.0;-3.7
0.0466772;35.1;-3.7
0.012492;35.2;-3.7
0.606213;47.8;-3.7
0.3396;47.9;-3.7
0.181392;48.1;-3.7
0.465822;48.6;-3.7
0.0596399;33.3;-3.8
0.0181896;33.8;-3.8
0.0147885;34.0;-3.8
0.00567854;34.7;-3.8
0.0287229;34.8;-3.8
0.0108333;35.1;-3.8
0.0331565;35.2;-3.8
0.249655;47.8;-3.8
0.186329;47.9;-3.8
0.276917;48.0;-3.8
0.244932;48.3;-3.8
0.791898;48.5;-3.8
0.240639;48.6;-3.8
40536.8;51.5;-3.8
0.0048093;32.5;-3.9
0.00709059;33.3;-3.9
0.00264568;33.4;-3.9
0.0046309;33.5;-3.9
0.00218259;33.6;-3.9
0.0129323;33.7;-3.9
0.00221296;34.0;-3.9
0.00554569;34.1;-3.9
0.0193131;34.5;-3.9
0.0279638;34.6;-3.9
0.022346;34.8;-3.9
0.0121428;34.9;-3.9
0.0925079;35.0;-3.9
0.223646;35.1;-3.9
0.0010856;35.2;-3.9
0.315128;47.7;-3.9
1.48999;47.8;-3.9
1.03383;47.9;-3.9
0.208869;48.0;-3.9
0.401208;48.1;-3.9
0.0931645;48.4;-3.9
4.14238;48.5;-3.9
0.561563;48.6;-3.9
0.854393;-8.2;-35.0
250.337;-12.2;-38.6
0.854393;-3.9;-38.7
0.0058949;32.2;-4.0
0.00367815;32.3;-4.0
0.00218259;32.5;-4.0
0.0219246;32.6;-4.0
0.0996744;33.0;-4.0
0.00415642;33.3;-4.0
0.0110041;33.4;-4.0
0.0225092;33.9;-4.0
0.0029987;34.1;-4.0
0.413475;34.2;-4.0
0.0194004;34.3;-4.0
0.0285142;34.4;-4.0
0.00751572;34.5;-4.0
0.00622894;34.6;-4.0
0.048131;34.7;-4.0
0.0171267;34.8;-4.0
0.00736768;34.9;-4.0
0.0468404;35.0;-4.0
0.0407861;35.1;-4.0
0.225483;35.2;-4.0
3.06691;47.8;-4.0
0.772578;47.9;-4.0
0.168726;48.1;-4.0
0.309976;48.2;-4.0
0.234629;48.5;-4.0
1.31568;48.6;-4.0
0.571652;48.7;-4.0
27487.0;55.7;-4.0
0.011247;31.0;-4.1
0.00923522;31.1;-4.1
0.049729;32.3;-4.1
0.00320747;32.6;-4.1
0.00212566;32.7;-4.1
0.0121656;32.8;-4.1
0.0347811;33.0;-4.1
0.00894674;33.7;-4.1
0.0272236;34.1;-4.1
0.297186;34.2;-4.1
0.0206796;34.4;-4.1
0.00249006;34.6;-4.1
0.0190095;34.7;-4.1
0.00844949;34.8;-4.1
0.0209036;35.0;-4.1
0.00980839;35.1;-4.1
1.3496;47.8;-4.1
7.39885;47.9;-4.1
2.0567;48.0;-4.1
0.963415;48.1;-4.1
0.662026;48.2;-4.1
0.712257;48.4;-4.1
1.58208;48.5;-4.1
0.244932;48.6;-4.1
0.0347757;48.7;-4.1
0.00294176;31.3;-4.2
0.0235644;31.6;-4.2
0.00400838;31.7;-4.2
0.00215223;32.6;-4.2
0.0096224;33.3;-4.2
0.019632;34.0;-4.2
0.0154262;34.2;-4.2
0.0245362;34.3;-4.2
0.0322796;34.4;-4.2
0.0257584;34.8;-4.2
0.0217121;34.9;-4.2
0.0210326;35.0;-4.2
0.00923522;35.1;-4.2
0.147045;47.7;-4.2
1.57435;47.8;-4.2
5.32111;47.9;-4.2
0.925205;48.0;-4.2
0.069766;48.1;-4.2
0.376093;48.2;-4.2
0.11828;48.4;-4.2
0.0757766;48.5;-4.2
0.274341;48.6;-4.2
0.127976;31.2;-4.3
0.0519306;31.3;-4.3
0.177261;31.4;-4.3
0.0100437;31.5;-4.3
0.0282067;31.6;-4.3
0.00205733;31.7;-4.3
0.00635799;32.8;-4.3
0.0115545;33.3;-4.3
0.0217159;33.4;-4.3
0.00787632;34.0;-4.3
0.155708;34.1;-4.3
0.0356883;34.2;-4.3
0.01346;34.3;-4.3
0.0172634;34.4;-4.3
0.0693078;34.5;-4.3
0.0885944;34.6;-4.3
0.00252042;34.7;-4.3
0.00262291;34.8;-4.3
0.00193966;34.9;-4.3
0.0142381;35.0;-4.3
0.0193738;35.1;-4.3
1.46036;47.7;-4.3
2.19559;47.8;-4.3
0.655586;47.9;-4.3
0.498666;48.0;-4.3
0.543316;48.3;-4.3
4.16492;48.4;-4.3
0.206293;48.5;-4.3
0.194916;48.6;-4.3
0.00241034;31.2;-4.4
0.00434621;31.3;-4.4
0.0385237;31.4;-4.4
0.0276411;31.5;-4.4
0.0113191;31.8;-4.4
0.0498277;31.9;-4.4
0.0011805;32.1;-4.4
0.0283548;32.2;-4.4
0.00223194;32.6;-4.4
0.0064415;32.8;-4.4
0.0201634;32.9;-4.4
0.00732213;33.3;-4.4
0.015764;33.6;-4.4
0.0243008;33.8;-4.4
0.03811;33.9;-4.4
0.00535969;34.0;-4.4
0.0362538;34.1;-4.4
0.0754153;34.2;-4.4
0.047144;34.3;-4.4
0.0187589;34.6;-4.4
0.0264151;34.7;-4.4
0.00140445;34.8;-4.4
0.114789;34.9;-4.4
0.0361362;35.0;-4.4
0.0392412;35.1;-4.4
0.199424;47.7;-4.4
0.401208;47.8;-4.4
0.278849;47.9;-4.4
2.41927;48.0;-4.4
0.201785;48.1;-4.4
1.8474;48.3;-4.4
1.18216;48.4;-4.4
2.15802;48.5;-4.4
13604.5;53.1;-4.4
0.00640734;31.4;-4.5
0.0034504;31.5;-4.5
0.388027;31.9;-4.5
0.115583;32.2;-4.5
0.00454359;32.4;-4.5
0.00593666;32.7;-4.5
0.00663129;33.3;-4.5
0.00244451;33.7;-4.5
0.105471;33.8;-4.5
0.0109471;33.9;-4.5
0.124302;34.0;-4.5
0.00948195;34.1;-4.5
0.0236859;34.2;-4.5
0.0506248;34.3;-4.5
0.013999;34.4;-4.5
0.0885109;34.5;-4.5
0.0425511;34.7;-4.5
0.0295542;34.8;-4.5
0.0359198;34.9;-4.5
0.00764478;35.1;-4.5
0.193628;47.9;-4.5
0.347113;48.0;-4.5
0.484928;48.2;-4.5
8.67804;48.3;-4.5
12.7071;48.4;-4.5
0.676838;48.5;-4.5
0.00450563;32.2;-4.6
0.0042627;32.3;-4.6
0.0111863;32.6;-4.6
0.0121238;32.8;-4.6
0.0136839;33.1;-4.6
0.031752;33.5;-4.6
0.00829766;33.6;-4.6
0.0963872;33.8;-4.6
0.0796552;34.0;-4.6
0.0433179;34.1;-4.6
0.0791352;34.2;-4.6
0.0134372;34.3;-4.6
0.0476489;34.4;-4.6
0.167335;34.5;-4.6
0.0313345;34.6;-4.6
0.0218753;34.7;-4.6
0.0301578;34.8;-4.6
0.0550431;34.9;-4.6
0.0501617;35.0;-4.6
0.00927318;35.1;-4.6
1.03082;48.0;-4.6
0.294091;48.2;-4.6
11.1153;48.3;-4.6
5.30716;48.4;-4.6
1.18688;48.5;-4.6
0.886136;48.6;-4.6
1152.6;56.4;-4.6
0.00277854;31.5;-4.7
0.00746637;32.2;-4.7
0.0106283;33.2;-4.7
0.0150922;33.6;-4.7
0.0138851;33.7;-4.7
0.00889739;33.8;-4.7
0.0318279;33.9;-4.7
0.0173621;34.0;-4.7
0.0130994;34.1;-4.7
0.105702;34.2;-4.7
0.0309435;34.3;-4.7
0.090887;34.4;-4.7
0.160639;34.5;-4.7
0.0514865;34.6;-4.7
0.0738552;34.7;-4.7
0.053559;34.8;-4.7
0.00195105;34.9;-4.7
0.0117177;35.0;-4.7
0.0933961;35.1;-4.7
0.00151833;35.2;-4.7
0.172376;48.2;-4.7
1.39468;48.3;-4.7
1.41464;48.4;-4.7
1.43503;48.5;-4.7
0.0159272;31.5;-4.8
0.00320367;31.6;-4.8
0.0215602;32.2;-4.8
0.0156577;32.4;-4.8
0.240139;32.6;-4.8
0.00684006;33.1;-4.8
0.0277854;33.3;-4.8
0.00226231;33.7;-4.8
0.0131829;33.8;-4.8
0.00292657;33.9;-4.8
0.00706402;34.0;-4.8
0.0110193;34.1;-4.8
0.00361741;34.2;-4.8
0.0352821;34.3;-4.8
0.0213591;34.4;-4.8
0.0584632;34.5;-4.8
0.0249537;34.6;-4.8
0.0275007;34.7;-4.8
0.0268326;34.8;-4.8
0.007808;34.9;-4.8
0.0761099;35.0;-4.8
0.0148113;35.1;-4.8
0.0233595;35.2;-4.8
0.849214;48.3;-4.8
1.0832;48.4;-4.8
0.318562;48.5;-4.8
0.00248626;31.1;-4.9
0.00293796;31.2;-4.9
0.0029;31.3;-4.9
0.022661;31.5;-4.9
0.0120441;31.6;-4.9
0.00206492;32.8;-4.9
0.00631624;32.9;-4.9
0.00788012;33.0;-4.9
0.00516231;33.2;-4.9
0.0660814;33.3;-4.9
0.0196699;33.6;-4.9
0.0101386;33.7;-4.9
0.433653;33.8;-4.9
0.0470302;34.0;-4.9
0.0156046;34.1;-4.9
0.0351379;34.2;-4.9
0.0308942;34.3;-4.9
0.0181744;34.4;-4.9
0.022308;34.5;-4.9
0.0277854;34.6;-4.9
0.0990556;34.8;-4.9
0.121895;34.9;-4.9
0.0305525;35.1;-4.9
0.00367435;35.2;-4.9
27.3406;-20.2;-40.3
232206.0;-20.3;-40.3
224436.0;-19.4;-42.4
3105.83;-19.6;-42.7
0.854393;-22.6;-43.2
55.5355;-21.5;-43.3
7711.31;-20.3;-43.4
1292.56;-20.3;-43.5
17394.8;-22.6;-43.5
14012.1;-19.6;-43.6
163996.0;-20.6;-43.7
4308.53;-19.6;-44.1
1293.63;-20.0;-44.1
293454.0;-22.4;-44.1
4911.73;-19.3;-44.2
51737.2;-19.9;-44.2
2665.9;-19.6;-44.4
57054.9;-2.6;-44.4
0.854393;-20.1;-44.4
0.854393;-17.4;-44.5
1292.56;-20.1;-44.6
35.8845;-22.6;-45.3
31.6125;-23.4;-46.2
20708.1;-21.5;-46.4
6904.4087899999995;-23.4;-46.4
51770.3;-23.3;-47.3
30.7581;-22.5;-47.5
5170.24;-5.0;-47.5
55663.3;-1.3;-48.3
0.854393;-25.4;-49.4
0.00672239;30.9;-5.0
0.00951611;31.1;-5.0
0.00479032;31.2;-5.0
0.00989569;31.5;-5.0
0.151339;31.6;-5.0
0.00455498;31.7;-5.0
0.0212869;31.8;-5.0
0.00262671;31.9;-5.0
0.00356048;32.3;-5.0
0.00353391;32.5;-5.0
0.00521166;32.6;-5.0
0.0153844;32.7;-5.0
0.0388084;32.8;-5.0
0.01688;33.2;-5.0
0.0209757;33.5;-5.0
0.0128337;33.6;-5.0
0.00323024;33.7;-5.0
0.0242856;33.8;-5.0
0.60292;33.9;-5.0
1.88743;34.0;-5.0
0.0233974;34.1;-5.0
0.0287875;34.2;-5.0
0.0326137;34.3;-5.0
0.0312548;34.4;-5.0
0.0474135;34.5;-5.0
0.111597;34.6;-5.0
0.0706212;34.7;-5.0
0.0408278;34.8;-5.0
0.0111635;34.9;-5.0
0.0526214;35.0;-5.0
0.051031;35.1;-5.0
0.00828627;35.2;-5.0
0.0848859;35.3;-5.0
0.0192676;31.1;-5.1
0.0213704;31.4;-5.1
0.107152;31.5;-5.1
0.0136422;31.9;-5.1
0.00267605;32.2;-5.1
0.00832423;32.5;-5.1
0.0470985;32.7;-5.1
0.032682;32.8;-5.1
0.00245589;32.9;-5.1
0.00297592;33.1;-5.1
0.017772;33.2;-5.1
0.0146708;33.6;-5.1
0.118798;33.7;-5.1
0.0746371;33.8;-5.1
0.665984;33.9;-5.1
1.56035;34.0;-5.1
0.00901886;34.1;-5.1
0.0398181;34.2;-5.1
0.06079;34.3;-5.1
0.0291898;34.4;-5.1
0.0365765;34.5;-5.1
0.0376317;34.6;-5.1
0.0326782;34.7;-5.1
0.0584062;34.8;-5.1
0.0572789;34.9;-5.1
0.094383;35.0;-5.1
0.00240275;35.1;-5.1
0.0065288;35.2;-5.1
0.0121276;35.3;-5.1
0.0540031;35.4;-5.1
4122.58;56.4;-5.1
0.0454245;31.1;-5.2
0.00481689;31.9;-5.2
0.00991088;32.0;-5.2
0.00451702;32.2;-5.2
0.0100817;32.3;-5.2
0.0394234;32.7;-5.2
0.0331906;33.1;-5.2
0.0751192;33.5;-5.2
0.011061;33.7;-5.2
0.0304766;33.8;-5.2
0.0291063;33.9;-5.2
0.0541511;34.0;-5.2
0.0468024;34.1;-5.2
0.0407101;34.2;-5.2
0.00144241;34.3;-5.2
0.0221638;34.4;-5.2
0.0369675;34.5;-5.2
0.0311295;34.6;-5.2
0.0407709;34.7;-5.2
0.0693761;34.8;-5.2
0.00709438;34.9;-5.2
0.0333311;35.0;-5.2
0.00922383;35.1;-5.2
0.0106207;35.2;-5.2
0.0398789;35.3;-5.2
0.0389261;35.4;-5.2
0.012549;35.5;-5.2
0.0268934;30.8;-5.3
0.0269047;30.9;-5.3
0.00213704;31.3;-5.3
0.00228129;31.4;-5.3
0.00214464;31.6;-5.3
0.00209909;31.7;-5.3
0.00409569;31.9;-5.3
0.00857855;32.0;-5.3
0.0120289;32.1;-5.3
0.00269883;32.2;-5.3
0.0325947;32.4;-5.3
0.0287495;32.6;-5.3
0.0167927;33.1;-5.3
0.00264189;33.3;-5.3
0.26622;33.4;-5.3
0.0282712;33.7;-5.3
0.0539044;33.8;-5.3
0.29916;33.9;-5.3
0.0271477;34.0;-5.3
0.0162119;34.1;-5.3
0.0413402;34.2;-5.3
0.14642;34.3;-5.3
0.00939465;34.4;-5.3
0.0499226;34.5;-5.3
0.0877555;34.6;-5.3
0.0761707;34.7;-5.3
0.0131373;34.8;-5.3
0.0245286;34.9;-5.3
0.00287343;35.0;-5.3
0.278423;35.1;-5.3
0.0125755;35.2;-5.3
0.100881;35.5;-5.3
0.22677;35.6;-5.3
0.0393664;30.6;-5.4
0.0176202;31.3;-5.4
0.015058;31.4;-5.4
0.0265328;31.6;-5.4
0.00316951;31.7;-5.4
0.00607331;32.1;-5.4
0.00989569;32.6;-5.4
0.0250903;32.7;-5.4
0.0106738;33.0;-5.4
0.00557226;33.1;-5.4
0.0205695;33.2;-5.4
0.0276411;33.3;-5.4
0.163922;33.6;-5.4
0.0370092;33.7;-5.4
0.0370624;33.8;-5.4
0.143402;33.9;-5.4
0.0278195;34.0;-5.4
0.0193852;34.1;-5.4
0.0123554;34.2;-5.4
0.00200799;34.3;-5.4
0.0142988;34.4;-5.4
0.055696;34.5;-5.4
0.0476641;34.6;-5.4
0.0675921;34.7;-5.4
0.024092;34.8;-5.4
0.0233177;34.9;-5.4
0.0117291;35.0;-5.4
0.0246918;35.2;-5.4
0.0405659;35.3;-5.4
0.0264075;35.4;-5.4
1.35875;35.5;-5.4
0.175549;35.6;-5.4
0.105603;35.7;-5.4
0.29325;35.8;-5.4
0.00414883;35.9;-5.4
0.0349291;30.1;-5.5
0.0198901;30.6;-5.5
0.00726519;31.1;-5.5
0.10046;31.4;-5.5
0.00702985;31.8;-5.5
0.0158931;32.0;-5.5
0.00124503;32.1;-5.5
0.00123744;32.2;-5.5
0.0063542;32.3;-5.5
0.0299414;32.9;-5.5
0.00558365;33.0;-5.5
0.022866;33.1;-5.5
0.0104271;33.2;-5.5
0.0193473;33.6;-5.5
0.0634357;33.7;-5.5
0.202962;33.8;-5.5
0.27139;33.9;-5.5
0.0209036;34.0;-5.5
0.0311067;34.1;-5.5
0.0199736;34.2;-5.5
0.076368;34.3;-5.5
0.0167889;34.4;-5.5
0.0200799;34.5;-5.5
0.0447982;34.6;-5.5
0.0107156;34.7;-5.5
0.0182617;34.8;-5.5
0.00937187;34.9;-5.5
0.0335057;35.0;-5.5
0.0120251;35.1;-5.5
0.0059898;35.2;-5.5
0.0149783;35.3;-5.5
0.0315015;35.4;-5.5
0.226409;35.5;-5.5
0.0216779;35.6;-5.5
0.0120289;35.7;-5.5
0.0154034;35.8;-5.5
0.000504844;35.9;-5.5
0.732248;15.5;-5.6
0.040991;29.9;-5.6
0.0105638;30.0;-5.6
0.0391956;30.1;-5.6
0.0375179;30.7;-5.6
0.0105941;31.2;-5.6
0.0441112;31.4;-5.6
0.141956;31.5;-5.6
0.0290228;31.6;-5.6
0.0137371;32.0;-5.6
0.0125869;32.1;-5.6
0.0293986;32.6;-5.6
0.0603231;32.7;-5.6
0.00384516;33.0;-5.6
0.201178;33.1;-5.6
0.0809382;33.6;-5.6
0.0353315;33.7;-5.6
2.11619;33.8;-5.6
0.0997768;33.9;-5.6
0.086966;34.0;-5.6
0.0271287;34.1;-5.6
0.0139648;34.2;-5.6
0.0227445;34.3;-5.6
0.199045;34.4;-5.6
0.048093;34.5;-5.6
0.00582278;34.6;-5.6
0.287309;34.7;-5.6
0.0224447;34.8;-5.6
0.0226496;34.9;-5.6
0.0107839;35.0;-5.6
0.0149631;35.1;-5.6
0.0333766;35.3;-5.6
0.0117632;35.4;-5.6
0.0154528;35.5;-5.6
0.0269807;35.6;-5.6
0.03759;35.8;-5.6
11423.9;43.3;-5.6
0.0294669;30.2;-5.7
0.00318469;30.7;-5.7
0.00260393;30.8;-5.7
0.0538702;31.1;-5.7
0.00818378;31.4;-5.7
0.0208163;32.1;-5.7
0.0264455;32.4;-5.7
0.0542346;32.7;-5.7
0.0354036;32.8;-5.7
0.495999;32.9;-5.7
0.00946677;33.1;-5.7
0.0207669;33.6;-5.7
0.0243312;33.7;-5.7
0.0176923;33.8;-5.7
0.0261532;33.9;-5.7
0.01647;34.0;-5.7
0.0977992;34.2;-5.7
0.015745;34.3;-5.7
0.0790593;34.4;-5.7
0.0126363;34.6;-5.7
0.0358591;34.7;-5.7
0.011042;34.8;-5.7
0.0105334;34.9;-5.7
0.00468404;35.2;-5.7
0.0209074;35.3;-5.7
0.0109433;35.4;-5.7
0.0318317;35.5;-5.7
0.0413023;35.6;-5.7
0.00841533;35.8;-5.7
0.0224826;29.8;-5.8
0.00289621;30.3;-5.8
0.00791048;30.8;-5.8
0.0134144;31.3;-5.8
0.0104195;31.4;-5.8
0.0343673;31.7;-5.8
0.00776245;31.8;-5.8
0.035005;32.4;-5.8
0.00841153;32.6;-5.8
0.0909098;32.7;-5.8
0.0186299;33.4;-5.8
0.0303324;33.7;-5.8
0.0106587;33.8;-5.8
0.00433862;33.9;-5.8
0.0413326;34.0;-5.8
0.0238415;34.1;-5.8
0.338139;34.2;-5.8
0.0721015;34.3;-5.8
0.030488;34.4;-5.8
0.0166864;34.5;-5.8
0.0498581;34.6;-5.8
0.0720864;34.7;-5.8
0.02268;34.8;-5.8
0.0529441;34.9;-5.8
0.00965276;35.0;-5.8
0.0388578;35.2;-5.8
0.00860891;35.4;-5.8
0.0157261;35.5;-5.8
0.0213553;35.6;-5.8
1.04137;35.7;-5.8
0.0308904;35.8;-5.8
46759.2;43.5;-5.8
0.00805152;15.5;-5.9
0.0247582;15.6;-5.9
0.00987292;30.2;-5.9
0.281672;30.3;-5.9
0.0762807;30.4;-5.9
0.0533122;30.8;-5.9
0.00234202;31.3;-5.9
0.0193321;31.5;-5.9
0.0301995;31.6;-5.9
0.00195485;31.7;-5.9
0.00280131;32.1;-5.9
0.00216362;32.2;-5.9
